alpha_io a_wl_io bio_hum_cn b_wl_io dcatch_dlai_io dqcrit_io dz0v_dh_io f0_io fd_io g_area_io g_root_io g_wood_io gs_nvg_io hw_sw_io kaps_roth knl_io lai_max_io lai_min_io lma_io n_inorg_turnover nmass_io nr_io retran_l_io retran_r_io r_grow_io rootd_ft_io sigl_io sorp tleaf_of_io tlow_io tupp_io l_vg_soil
1.2484434170 1.7655279260 0.9540286793 1.3964367554 0.8798665102 1.7062971163 3.0832387487 0.8129317314 1.1715778746 0.6081068262 1.0757338970 0.2872741610 0.8329719267 1.6438331548 0.8161064863 1.1496185623 0.9517067186 0.6409013262 1.8846162312 3.3376533266 1.8991468977 1.9840906705 1.8829249293 1.9492757965 0.5816498067 2.1595299673 1.7028960211 1.5685161501 1.0488024087 1.0052115264 0.7651931863 0.5978102644
1.9152532627 0.5881657819 1.3631888129 1.0853872560 1.3922003466 1.9013047470 1.5780254604 1.0306715133 1.5074156309 1.7641555466 1.2072924920 0.0863599870 1.4800405464 0.5678588520 1.1592560274 1.7223223209 1.3804480904 1.0903708338 1.3428431367 6.9957601085 1.8210230332 0.9241247794 1.0571303072 2.3223128417 0.9467675065 2.3188707507 1.6340073186 1.4473920904 0.9078892697 0.9779648098 0.9484361112 0.2374097151
1.7914611520 1.3457504079 1.2674002000 0.9562706921 0.6668556193 1.4799252962 0.7592892418 0.9821000504 0.8951881819 1.0325853400 0.1423003688 1.8671826514 1.9034996391 0.6077033975 1.8563146673 1.7748517420 1.0481294482 1.3516967835 1.8477027398 0.4633202505 0.7011835848 1.4955457489 1.9553719014 2.8577695407 0.8094995579 0.0309607209 0.8834931206 0.0165898816 1.0085485736 1.0802799990 0.8478380717 0.0307268160
1.4722849942 0.5675232481 1.2315589284 1.8851180471 0.8647609714 1.7729127854 2.9356205589 0.8084065316 0.7227743699 1.0553554278 1.7770259377 0.2003464143 1.8574011009 1.9368945356 1.4207999632 0.9142247129 0.9939172405 2.5584112170 1.4571672424 3.2894407342 1.5020092917 0.7971398144 1.1347692346 3.5617198880 1.5604737066 1.6864731208 1.5063844707 0.6227777351 0.9108289975 0.9624130060 1.0584676142 0.3460759716
1.7322552790 1.2700920987 1.8227393667 1.2640021408 1.2495249006 1.3347499441 2.9836208235 1.0536601677 1.3216160001 1.2516393661 1.8983161620 1.9647778705 1.3663105615 1.5552885840 1.3544796103 2.2957968258 0.6187947960 1.4663812095 1.2927396328 7.6508235965 1.9760303880 0.9363316676 1.6285463926 0.6912323367 0.7262921827 1.1908602418 0.5815015401 1.1218165699 0.9453892355 1.0932665236 0.9985414598 0.5787697404
1.6568662517 1.0367366406 1.5504629695 1.5455382173 1.1274708954 1.1156339748 0.4400986554 0.9372352016 0.6676010193 1.5451139940 2.5448387683 0.2119378797 1.8587416512 1.3074660148 0.8848964834 1.3303979468 0.9788392084 0.6556022572 1.2821426321 2.3874768410 1.7685935427 0.8372310853 0.3050792231 1.5579978241 1.8300404476 2.0751217730 1.8367754409 0.2255665290 0.9222027312 0.9721643586 0.7334203159 0.5136167188
1.4331889619 1.3187395943 1.6985617743 1.7010654903 0.7886051983 1.7667240900 2.6224408232 0.7796392584 0.7294903852 0.5648702347 0.9932442894 2.0986297900 0.7758889194 0.5469883089 1.8679396447 0.5621148779 0.7535665366 1.0041886958 0.8143634395 5.6299412472 0.7554613326 0.5692071417 1.0168713037 0.1829755969 0.8525650455 1.1468354618 1.0277270225 1.2806921227 1.0079943457 1.0932590190 0.9917684789 0.4527018880
1.9983868224 1.4919700786 1.7012156240 1.2534206329 0.6751173619 1.2143517772 2.6164895384 0.7640117632 1.5622611268 1.8176304197 1.2318592464 2.2969903704 1.6878701572 0.4113084609 1.5252717930 1.9628138048 0.6813404420 1.8055295369 1.0483514019 5.9000819335 1.8099465475 0.6716405102 1.9112676559 1.8963228495 1.4942312586 0.5792847234 1.0636257989 0.3497998898 0.9890970437 1.0871976750 0.9880016764 0.4491020176
1.4373317116 1.8070519341 1.2354937424 1.5239361461 0.6855812977 1.1112268556 0.6037751476 1.0187545904 1.2193641324 0.5100906537 2.1137391706 2.4316327999 1.4723800324 0.1298584458 1.3440662943 1.7153603684 0.9125365292 0.9587995731 1.3359665523 0.5047414923 1.7451067148 0.7902236265 0.7773375145 4.8729717293 0.9862860967 0.0255900479 1.7604875841 0.9367941347 1.0538728052 1.0977317601 1.1017310722 0.0431187106
1.9615230579 1.0093045840 0.6697807863 1.0741584923 0.8270430179 1.0443162585 0.7686256680 0.9463704033 1.9236617296 0.9967023468 2.2596820064 0.6319683720 1.8514096006 0.6821337715 0.5768571885 1.9456262195 1.2248262629 0.8086885715 1.0825807378 8.8266216124 0.7112582309 0.8848457566 1.4424789748 4.2670442604 1.2073523580 2.2655297908 1.7634672539 0.9108608564 1.0067298672 1.0231928791 1.1030859420 0.4584973736
1.5149226722 1.5557061164 1.1710286431 1.1159971014 0.5188493423 1.5610955225 3.0055423145 0.9654772229 1.0501532247 0.5803571356 1.6467797919 1.6514598011 1.9613734996 0.7887455840 1.7192017786 2.1701716768 0.9966272942 2.2685445595 0.6020241770 0.1855097797 1.2720467388 0.9192149651 1.1127103310 1.1454277495 1.3032111516 0.4372567001 1.6295285543 1.6905978131 0.9336532718 0.9940163393 0.8719999060 0.1344039692
0.7758833070 1.1641690905 0.9350681576 0.9641058926 1.6445966756 0.6882504260 2.2934295427 0.9549846538 1.1452707340 1.7213774476 1.2185890585 1.9132865457 0.9607691730 0.5991433184 0.9431180598 1.9273343675 0.6476708193 2.6186671343 1.2842698519 6.9963504404 1.7714097329 1.1662365706 1.4862308569 4.0962080806 0.6009530926 2.6243912058 0.6185099209 1.1809650026 1.0801888742 1.0505195793 0.7186426955 0.7198101038
1.8622198410 0.7252514503 1.4194089259 1.0340230388 1.6421033505 1.5282225655 2.9578048513 0.8207996396 0.7122619762 1.7867878226 2.6319919139 1.6274015813 1.9643466221 1.6544025624 1.1654646239 1.7241817405 1.2298217173 1.2150521450 1.1137397598 5.8394646865 1.5971535344 0.9794756160 0.8347639583 0.1087639819 1.3039282105 0.8393961432 1.0511397681 1.8881771073 0.9808487947 0.9004771374 0.8814741917 0.2725487377
1.6051898933 1.4306232495 1.8718812524 0.8436319470 1.6775127110 0.8734729657 1.3574733925 0.8793163551 0.6748030054 1.1895257809 1.5348955096 1.2338640359 1.5730331779 0.7763098092 1.3809339637 2.1091550010 0.8994579265 2.8301324673 1.5550046583 4.5766061810 1.8511359300 1.2099803928 0.4483430612 0.7780404219 1.5033018305 1.3155540826 0.6027998896 0.2722989083 0.9220333321 1.0535952204 0.7975577763 0.6445359504
1.7272444089 0.7318322655 0.6465089196 1.6905740706 1.7303640205 1.6128945122 0.0688443295 0.9382592288 0.7634243522 0.8954713331 2.1378689966 1.9691593394 1.3281031441 0.7680315552 0.7744228134 1.3269609145 0.5437556696 1.1731689325 0.6232581706 2.4953125013 1.3112357049 1.2660433697 1.7944964672 0.6813617941 1.7177915975 0.4825380512 1.1116390704 1.3360699525 0.9836931130 1.0015140212 0.9957718965 0.2686776007
1.3387286466 0.7428540110 0.8077215769 0.8937692384 1.9225448136 0.8916149831 0.4143809259 0.7733367763 1.0260977054 1.0485050167 1.0432479445 0.4216904005 1.3571382917 1.9603018919 1.9186069841 1.9015748086 1.1377540786 0.6625730249 1.3202109088 4.3692421550 1.4566746098 1.0943492136 1.9047794501 4.4406287882 0.5010537523 0.3914131978 0.9496483926 1.0553742975 0.9182426357 0.9145180656 0.7833681979 0.3940938180
0.9276227242 0.8146021386 0.8352989087 1.9812964949 1.9552115055 1.8480667481 1.2725239031 1.0369878056 1.0354433573 1.8899686504 0.7999812416 0.9653479183 1.1942186129 1.2121824427 0.6083753017 1.4621332203 0.6731190690 0.5912695756 0.5880146942 0.0574106896 1.7215979367 1.7027273968 0.4872408092 3.3725282130 0.8114140028 1.0424258671 0.7616198570 0.4599000615 0.9371705493 0.9561462039 0.8019922016 0.1464564581
1.8008480087 1.1962448646 1.1807708580 1.4240127682 1.9066654561 1.2961066271 2.2960564722 0.8727839019 1.2248975820 0.6522380242 1.8467750703 0.2268169791 1.5269990249 0.7551880046 1.0258246869 0.9982118716 0.7883247242 1.2230032073 1.6522867049 2.7060300422 1.1685792408 1.2244480396 0.4113095524 4.8294051273 1.5707761063 0.1613126915 0.9761734344 0.8493482421 1.0962202162 1.0987952011 0.7268935982 0.6625585358
0.8002259027 0.8894852359 1.0219069565 1.5698443474 0.6180300840 0.6115637062 3.0833824560 1.0337034639 1.8068647906 0.5901233813 1.5899412699 0.8947856574 0.6584881293 1.8089181362 1.2397410489 0.9452457155 0.7542609015 0.5262083041 0.8018620465 4.0193918487 0.8466221797 0.5501970302 0.4305072233 0.8353633859 0.5171243179 1.3854253836 1.6430188352 1.8070854829 0.9297808858 0.9683315686 0.7021432352 0.5605393564
1.5087808574 0.8692826801 1.8824958592 1.8853237002 1.9119494444 1.5228866172 2.3868123636 1.0672136738 0.8078077616 1.3352105813 0.1863367467 0.9521150539 1.7214194849 0.8746676496 0.7736627728 2.1815491698 1.1445489910 1.1316866199 0.8092267405 9.1871407030 1.6925903864 0.9578234224 1.4804491084 1.3937668009 0.6675146996 0.1054237433 0.7298638553 1.5845823288 1.0902850670 1.0467915646 0.7406640494 0.2954814606
1.4408961247 1.8891325112 1.9800933210 1.6149029954 1.4051854940 1.6836237468 2.3140404441 0.9979365389 1.6601148116 0.7614248341 1.5976219671 0.7334744495 0.8347906879 0.1451282180 0.5453595460 2.0820730696 0.9524518863 0.3839758135 0.8970242426 1.8492914655 1.0308479333 1.1047707225 0.8698848158 3.0013500180 1.0581640918 1.0969143831 1.6876349216 0.0012904638 1.0631287293 0.9507483851 0.8891607567 0.2678308482
0.9068518806 0.5597565603 0.8342194747 1.3085831771 1.8920677611 1.7427148500 2.0230132706 0.9943450909 0.5525911119 1.0232288066 1.3131113731 0.6967048598 1.8498752206 1.7183528189 0.5318753332 2.2666101561 0.9936843351 0.9072621055 1.7999063054 2.9719574542 1.4646330238 1.3329197768 0.0897267342 0.9050291251 1.0148649779 0.0193424431 1.0194872850 1.4201104937 1.0827393478 0.9949032414 0.7591652653 0.7107721255
1.9489608380 1.6695536860 1.7276147194 1.1668832802 1.6310542703 1.2914388729 0.3598607968 0.9240210824 0.7565018040 1.5732993969 0.1203734699 2.4474517840 0.5489480773 0.8197769755 0.7798786400 1.7902132954 1.4040944515 0.9428174356 1.5868843754 7.5783049799 1.2721666616 1.7613254630 0.3149728679 4.9857602772 0.7604377798 2.2394573715 0.5590641643 0.6854296460 1.0671285899 1.0032286654 1.1077081170 0.9462067692
1.4700699970 0.5663451049 0.7969404611 1.3814953833 1.0242971745 0.9404106400 2.0279724766 0.9360361647 1.2511317829 1.4015733323 0.0234490959 2.0505655108 1.6666711649 1.4189630249 1.8701383377 1.3904565529 0.7281998320 1.6490079598 1.1624923975 2.3205092054 1.8109870535 0.9915783017 1.5911791826 0.6086516565 1.2235871346 2.0200521414 1.6652510623 0.7907795406 0.9895738638 0.9768269664 0.8068502820 0.0105179092
1.8050839128 0.7501832491 1.3628461257 1.5087154283 0.5372385305 1.6708447181 0.9330528531 0.7592134770 1.1247349567 0.6173185675 1.6020527707 1.1550611122 1.0940880179 1.1981923198 1.3896608897 2.4016943532 0.9385356728 1.7664351016 1.7781926931 3.1718773243 1.8170055138 1.1853727338 0.6353810394 1.1971395519 1.5993393902 1.3648186855 0.5473348666 1.0666881580 0.9461917917 0.9634483741 0.8706918521 0.2067729135
1.6454844675 0.5040142314 0.6872184069 1.5924399143 1.0661082710 1.7568642322 0.5620868695 0.8372794369 1.4393225904 1.1792155199 1.3206089792 0.4774260546 1.2505463866 1.6428498658 0.9389375898 2.3179019535 0.6494022589 2.0412630341 1.9380808784 8.8980467047 1.4275490720 1.5741061478 1.5852687695 0.5654200011 0.5158653533 2.5167943725 0.5656059899 0.8227206369 0.9455899870 1.0715917265 0.9552309731 0.3142503330
1.5373092446 1.2326428649 0.8301839654 1.0673624230 1.9381632613 1.0518862554 2.8264212003 0.8116963413 1.4417863586 1.9143557212 2.0243310835 0.9705858333 1.0226477982 0.3592287903 1.4007248930 1.4805293227 0.5511416984 2.8401492118 1.1014711209 0.5578536407 1.4711659478 1.7692440954 0.7098966044 2.7451264845 1.6584733552 0.1219388194 1.1946092029 0.1118226030 0.9799387113 1.0193971307 1.0408906099 0.1912361451
1.8928204030 1.0032043047 0.9467081944 1.3829098249 1.1722897496 1.4279437799 1.0141314087 1.0702828180 0.6996998349 1.7803526241 2.6278226039 1.7441275521 1.0851883405 0.2840962703 1.3344143110 1.9940574322 1.2346792113 0.4126476143 1.1367373464 4.5101008084 1.2675184008 1.8743295942 1.0227818419 0.6163152414 1.4661388558 1.0574618182 0.9469737261 0.5237090520 0.9812296495 0.9654573865 0.9235876142 0.0508647996
0.8863213608 0.8292543141 0.6618735730 0.9838595933 0.9712171580 0.5747331285 0.1646498657 0.9458629554 1.2834949296 1.0897848093 0.3774841557 2.3491503711 0.8760496612 1.0580381365 1.1320184931 0.9378829715 1.0616387489 2.6916394173 1.2407547753 5.9942997348 1.0861407415 0.9468068909 1.3203067858 1.4770832278 0.7874964988 2.0278531967 0.5408924094 1.8855778148 1.0407520212 0.9939829221 0.9820123022 0.4310678099
1.9104652776 1.1241413171 1.9835275048 0.9536182226 1.9629246830 0.6867763719 2.1710045849 0.9596210845 1.3511589119 0.6342328195 0.6236579851 1.7921900065 0.6988073278 0.7564077759 1.2400657502 1.1873060813 0.7824297255 2.5210588135 0.5239410124 7.0730588812 1.5110146762 1.2957805124 0.8743774469 4.1232937381 1.9899763069 0.9028757719 0.8200532056 0.0578337027 1.0034253170 1.0298102212 0.8721404958 0.1561907977
1.2199781029 1.5569583392 1.7567065914 1.5330935874 0.8789598728 1.8682076164 2.3457285700 0.7588152911 0.6807614210 0.6789122572 0.8757975713 1.5339667788 0.5556120804 1.8795331311 1.2398791945 0.9065706480 0.5309297296 2.5787663117 1.1494076275 1.6630529771 0.8934955437 0.7384197963 1.8673307910 0.5580543812 0.9263010731 1.8005455524 1.1963672473 0.6953454373 1.0632169247 1.0501879164 0.9560012248 0.4895080943
1.0832358883 1.5272369648 1.9587383689 1.8789388155 1.4606552866 1.7142335378 3.0648317757 0.7580863037 0.7761147156 1.4031701648 0.7848401934 1.5512374903 0.5698594061 0.3569409400 1.0066553560 1.9239394398 0.6347747000 0.5664277319 1.4673500004 0.8297993110 1.9554235367 1.0069051379 1.8288439420 0.7937359180 0.9162778169 0.4739630909 1.2016582658 0.8210871913 1.0616878517 1.0527832151 0.9714644134 0.2024137322
1.5743323191 0.9902712614 1.9110911329 0.9096754850 1.1705286493 0.5594993544 0.8806140792 0.8953737238 1.6730390833 0.5419536752 2.5683600921 1.8460250233 1.8630273438 0.7963225613 1.4293576069 0.6064851363 0.6339764841 2.0292224270 0.9416911483 1.4763375559 0.9399690640 0.8239667313 1.9499570203 1.7081913725 1.3778943196 1.9556535871 1.8014005089 1.0658798205 0.9631619118 1.0085893343 0.9594106158 0.7930173881
1.0283489302 1.9731291356 1.9870038203 1.2331648799 1.2813677254 1.8800767543 0.9064133082 0.8191805300 1.0794262798 1.9633934775 2.0516604806 0.1856633397 0.9666115914 0.2764545102 0.8153646511 0.8710682769 0.7841060646 0.6385621693 1.4487239076 1.9992184577 1.8934667170 1.5024885993 0.5760080060 0.2548920823 1.0054746494 0.7246285013 0.9938820831 0.2732392983 1.0012684686 0.9831926919 0.7449652406 0.2355327571
1.9085573333 1.6977506140 0.9326150830 1.0966829440 1.6452882451 1.3451297196 1.8862617379 0.9949039984 0.5801484507 1.0393496675 1.1258314193 2.4451537750 1.2653751764 0.6228351993 1.3829717713 0.9831658583 0.9894079756 1.1117939890 1.3056447302 4.3385253092 1.0161063124 1.1394737403 0.9117218938 3.6181840964 1.4995156431 0.2031964775 1.9039199983 0.7458659178 0.9231213966 1.0483224867 1.0308302383 0.2909102922
1.3002240568 1.5740581809 1.2790113822 1.4775752694 1.5020412893 1.6120915822 1.4738825084 0.8524935487 0.6920905801 1.1185589039 0.7337481280 0.9285482466 0.9699191822 1.6980645768 0.9883504575 0.9059823337 1.0394019378 1.7199829783 1.5439050166 6.4271804013 1.3949427764 0.8419324383 0.7428494834 2.4520912912 0.6417014655 0.9603872085 1.8684806164 0.8804312297 0.9127479474 1.0065882466 0.7692310751 0.4479731435
0.7484669071 0.7379689987 0.9490833159 1.0146693946 1.1526322198 1.1207321772 0.3069525708 0.7857720298 0.5236922198 0.7516238409 3.2967714158 1.5912885940 1.7888182534 0.4380171085 1.8398948060 0.5100025448 1.0421424134 1.5237682884 1.8101150058 0.8114140457 1.0992948656 1.0686951335 1.5376338064 2.6358819204 1.2962745159 1.8819820884 0.6054490303 0.3835711885 0.9356549891 1.0082379670 0.8326591479 0.1977703143
0.5290280471 0.6667239121 0.8025397118 1.3404876602 1.5583644313 1.2795391316 0.7544525830 1.0703701559 1.2847380430 0.8376084889 1.3721143873 2.0730729271 1.5957342997 0.1678243554 1.4420118140 1.0751705193 1.0784947899 2.6723405041 1.3988015891 1.6647562488 1.5832762364 1.3298862871 1.6136838808 1.0013646997 0.5447501771 0.3281282257 1.6145922054 1.8249976786 0.9610711787 1.0460833581 0.9672928305 0.4671961577
1.6034416050 0.7090829023 0.6714954811 1.1166157387 1.5788233775 1.9133265228 0.2941107436 1.0448036517 1.5000032020 1.3136081555 2.1616435757 1.7049970546 1.1557576016 0.0021857284 1.5272441079 2.0986176838 0.6564737602 2.1053283186 1.6102869218 0.3221259255 1.1401879414 1.2151559376 0.6225062598 0.4449451217 0.8302813658 0.5950802341 0.6705880190 1.1897667599 0.9980326752 1.0940750842 0.7087285506 0.1878208783
1.5352615045 1.1727175169 1.9066150840 1.2019213704 1.3023937506 0.9453058861 0.6524735928 1.0329498148 1.4683547083 1.9592088088 0.6212940207 0.1823947732 1.1645251981 1.4224028783 1.8418381360 0.9279927908 0.9349488255 1.3614615023 1.8867036695 0.3600669221 0.7729556755 0.7436563658 0.4351328247 1.6515653285 0.6341917646 2.1760744574 1.8928339141 1.7843160436 0.9810270585 1.0288948386 1.1189314776 0.1311739928
0.9919279198 1.7257127436 0.9969080688 1.2609358073 0.9203640292 1.1303938955 0.8063941504 0.7711971735 1.9325926215 0.8565011910 0.1518849687 0.8903864231 1.7738988412 0.8284952287 0.8456539589 0.5136018647 1.3901393263 2.0916573749 1.5950877591 2.8052913335 1.6469186217 1.3726555867 1.8092375050 1.4345731639 0.6851389876 2.5503865574 1.9362963228 0.9744989939 0.9149879595 0.9914646333 1.1293622154 0.3459294818
1.2667891005 1.1445275850 1.8084237897 1.6921818110 0.6887410953 0.7821004130 1.2945726070 1.0686081070 0.5360587246 0.7767535923 0.9811066246 1.3196124440 1.7957285927 0.1982756816 1.0505425634 2.4573660699 1.1476782910 2.3328439910 1.9818693388 4.1730187438 1.3335979153 1.1823276914 0.1277820088 3.3852391179 1.2290794011 0.6174744580 0.9122737835 1.9424665075 0.9855555653 0.9662535048 0.9542998494 0.1548766438
1.1638250297 0.9078472889 0.6630578195 1.3460511156 1.3659841272 1.6844425360 1.6170542167 0.9956933562 0.6614185729 1.8733106192 1.9216132886 1.8399510742 0.9038366205 0.3544836477 0.5525585803 0.8323066850 1.0918026453 1.9676946966 1.4148822738 2.2205326237 0.7919489499 0.5950703955 1.4992586463 1.3764754992 1.5638035894 1.9655829375 0.7687274627 0.2486740013 0.9917533512 0.9130567882 1.0898787405 0.7998708943
1.6907122325 1.8556478960 1.1002640848 1.3847643757 1.2593710037 1.9577135643 2.9661190211 0.8739833375 1.4698602200 1.3634890676 0.0858856256 0.1097106529 1.1464922113 0.2125930972 1.3203273943 2.2029708841 0.8447139601 0.7896883535 1.5793360540 3.8841790607 0.7481810391 0.5912390809 0.2788664647 1.7559372507 0.5619649176 2.0618356947 1.6626963884 0.6753387338 0.9856084435 0.9023710091 1.1278231256 0.5040683232
1.1104954481 1.9836144930 1.5199098067 0.9940893553 0.7390045297 1.1388996000 1.3035977174 0.9116989383 0.6841322446 1.4068032567 0.7223581259 1.7914258685 1.8283399743 0.5960612190 0.7677830532 0.6470393255 0.7896635907 1.5665076168 1.8541478454 9.1565399151 1.6687961083 0.8394442297 0.6622703995 0.1889403477 0.7208892736 1.8479100373 1.4532961917 1.2738089935 0.9837215177 1.0875138262 0.9371622662 0.4840369262
1.3491377843 0.5737965819 1.6179306698 1.6208066837 1.5172267173 1.6019120243 0.8725521243 0.7963018643 0.5675919347 0.7153127951 2.9671000495 0.0464668430 1.1255292027 1.2584311347 1.2260807361 1.9950811587 1.1007915665 0.8355654166 0.7731493412 3.4693931742 1.0374637969 1.6057499562 1.0746001277 0.1158079134 0.9814845487 0.9902744003 1.9012842765 0.2737386611 0.9938784867 0.9376779263 0.8760250991 0.2718094457
0.7384423140 1.3728378688 1.6356561712 1.5135194595 0.8107534685 1.9195474363 0.8163485028 0.8733616933 0.5793199076 1.6139824514 1.1500565630 0.8404891698 0.5729103654 1.6496468880 0.8088613015 1.2597099865 0.5795296858 1.0592040796 0.5772127465 4.4993996479 1.9063785663 0.6609764584 1.3952245041 4.1608182647 1.2977160335 0.5393535191 0.5609280050 0.8085810940 0.9931525562 0.9725131542 0.9197501893 0.7178534188
1.5364818977 1.2113041114 1.1446027221 1.8021594147 0.7423759738 1.4635191458 2.8025446230 0.9427660978 0.7974308272 1.1027994462 2.2256148009 0.6578854156 1.5657427246 0.8100857022 1.1387162795 0.5279353905 0.5327853219 1.7000397863 1.2987933432 4.4732963708 1.9119438990 1.2227165431 0.0434875509 4.3446152620 0.8646158460 1.2467995505 0.9656178471 1.6370246914 1.0464760756 0.9377321247 0.7549285683 0.1466079620
1.3015851906 0.6647199723 0.9414084437 1.6148261880 1.2170814777 1.6806575500 0.1058782123 0.7568212085 1.0132247023 1.4565350398 0.7508693550 1.3405140380 1.9229384701 1.3679105211 1.9023977671 0.5493491720 0.6301451764 2.5508705989 1.5561042476 0.8612198830 1.4090652706 1.8106500539 1.8261936796 4.8745475707 0.9124038804 0.8740230177 1.1165976323 0.3747885458 0.9634675948 0.9165104168 0.8281505597 0.7633537832
1.8268914302 1.2911359490 1.1332661739 0.9814563156 1.5673382156 0.7659641843 1.7386646838 0.8466978492 1.2116906666 1.2773394244 0.5267643393 0.4515521736 1.3828074113 1.1559842955 1.4306441644 1.3935798403 1.1928597057 1.5083531177 1.0397739389 7.3953464575 0.8813354146 1.6967001721 1.9874196682 4.1746719595 0.7530720291 1.8202615356 1.1587915626 1.5868161456 0.9935232057 1.0454104338 0.9791465211 0.6563434496
0.6887157776 0.5126165241 1.9848489279 1.0493131262 1.7025492386 1.0906842213 1.4745085305 0.8962732192 0.8242416070 1.3905295867 2.9981477000 1.8450228573 0.9295641287 1.3958864901 0.6996734875 1.6313189606 1.1042063381 2.0474617372 1.7255476082 1.6626315626 1.6385438858 1.9099127994 1.8231232021 0.4951965476 0.6090951029 1.5900826870 1.2471157667 1.0228705583 0.9458428474 1.0823332131 0.9610195569 0.9309122295
1.5616164373 0.6561568611 1.4879338953 0.8396001582 0.7303709716 1.9249272651 1.7592362772 0.9266784736 0.8149643912 1.8808279814 0.8586541144 1.2443083114 1.6234556525 1.0166826900 1.2661406569 2.0797891299 1.1576081889 2.5905037338 0.8396402704 7.0656306828 1.8841956122 0.8606978134 0.3422271805 0.6404563391 0.7641817773 0.2106575522 1.6114728021 0.7716627604 1.0454089907 1.0517909269 1.1043431173 0.8316852276
1.7491405768 1.2568160519 1.8179702560 1.3146626433 0.6263879089 0.8786931438 3.0955825386 0.9002382495 1.8873996128 1.2995329727 2.7652015444 2.3708806448 1.7728497975 0.4281460210 1.3730210752 1.8530795791 0.9977329434 2.1856505563 0.9961843660 1.2416275417 1.3331130136 1.0628441834 0.8929337324 3.7781999208 0.9564854404 0.6245725351 1.5346614836 0.3604171766 0.9574074269 0.9268816238 0.7528099305 0.7856464176
1.8958585149 1.3837669502 1.9299147642 1.6867302261 0.6999536716 1.6456662838 0.3851286214 0.9560446377 0.8504741818 1.1016001900 1.7885514729 0.2231345670 1.4577368493 1.5957152611 0.7590756507 0.8282111760 0.6374874122 1.5673190258 1.1164015588 5.2376150199 0.8722371682 1.7781457400 1.2454352773 2.7147030228 1.1565390859 1.2198443671 1.2637059221 0.9018789008 0.9597239857 1.0925823962 1.0102529282 0.1520485110
1.0477151579 0.7549656627 1.2687277700 0.9049147709 1.7659924345 0.7726554532 1.1926622366 0.9345837341 1.1433885975 1.0248031567 2.1765393973 0.2696256715 0.7480591467 0.0488972203 1.4506202692 2.4672828464 0.5987230849 2.7593371250 0.9140544949 8.9792330461 1.7674368563 0.8086505674 1.1429858843 3.1069031806 0.5883299338 1.0051396377 0.6110147070 0.6435154546 0.9525525916 1.0782981122 1.0415263049 0.3547266526
1.8473736182 1.6653955280 1.1144924080 1.3558720582 0.9747301828 0.5595505394 2.7793357883 0.8671351382 1.0148234679 1.5730043696 1.9795626130 2.0698038866 0.8378293324 0.2748727016 0.5090355474 1.9067458480 0.5752475202 2.8036024905 1.0556153074 8.8132382546 1.4679769989 1.0333046881 1.1970253720 4.6584372648 1.2004905731 1.8345995069 1.1970750800 0.7937819134 0.9482647067 1.0410375622 1.0001552763 0.4145794406
1.4512553834 1.6331963984 0.6359135343 1.7937688595 1.0393601297 0.5299222499 2.6374232426 0.9500065335 1.8673677447 1.1872923466 0.4933718887 1.1518718712 1.8316828858 0.6058998741 1.1171560220 1.1526400823 0.5169253333 1.5147621042 1.5352361766 4.3480883358 1.3728399494 1.2084106238 0.3952074097 4.1748948452 0.7964783011 2.2147301696 1.7293761780 0.6497236905 0.9918056980 1.0478498995 0.9361687959 0.9247678376
1.7219958990 1.9148831196 1.4257359705 1.1820191074 1.8925184204 0.8154751273 1.5416993703 0.8597478567 1.8791188527 1.4591121750 1.4450551391 1.6610087014 0.7116138850 0.9398962664 1.0298671017 2.4768740145 1.1726176418 1.2909796754 1.2354324701 5.4629789855 1.9555273639 0.7484354849 1.5335642479 1.4007350803 1.4587812816 0.8903559945 1.8909973970 0.0210108111 0.9200569329 1.0826542257 1.1328969874 0.1781650102
1.5953191116 1.8547989876 0.6518590531 0.8906620532 1.8651845369 1.2196634535 0.8244732126 0.7772359699 1.7844864810 1.6961040545 0.4474646140 0.8019491891 1.5772939036 0.1026140805 1.6179091177 1.8654241096 0.9473652786 1.2005596987 0.7445613323 0.4509024013 1.5594019363 1.4132196042 1.8278215196 4.3241796700 0.9702760117 0.3685079278 1.0764405343 0.1743614106 1.0196367406 1.0399637465 0.9658569313 0.0968423178
1.6332981935 0.7248220542 1.7900203870 0.8650997529 1.8668949245 1.6094855414 0.2869358779 0.8904829717 1.3283036829 0.6838723626 3.2113919904 1.8492242391 1.6482918061 0.0127555183 0.8605467519 2.4204831800 1.1573156025 2.2193728524 1.0682098839 7.2204157134 0.8101090928 1.5339240263 0.6274982821 4.9653357756 1.2874249549 1.9477878593 0.5294907174 0.7078518657 0.9452620467 1.0659937009 1.0682739239 0.9764285383
1.9152114800 1.0750529306 1.9422345264 1.1885247121 0.6149690053 1.1446267356 0.1705792445 0.9606503094 1.0941316503 1.8308740590 3.2440485161 2.4196041781 1.6491448467 1.7270008652 1.3523905477 2.0562055467 0.8833296003 0.9210233364 0.6284316886 0.2838897768 0.7092553681 0.6284892010 1.0146696551 4.4401727296 1.0854318875 2.6013065165 0.8847473084 1.5539343151 0.9202845048 0.9555358673 0.9016723533 0.2731807760
