alpha_io a_wl_io bio_hum_cn b_wl_io dcatch_dlai_io dqcrit_io dz0v_dh_io f0_io fd_io g_area_io g_root_io g_wood_io gs_nvg_io hw_sw_io kaps_roth knl_io lai_max_io lai_min_io lma_io n_inorg_turnover nmass_io nr_io retran_l_io retran_r_io r_grow_io rootd_ft_io sigl_io sorp tleaf_of_io tlow_io tupp_io l_vg_soil
1.618730664 0.813238986 1.246586556 1.327880675 1.360645242 1.749453332 2.709524725 0.977249559 1.420263130 0.805768477 1.211041333 1.456498733 1.881622629 1.202567680 1.520154757 0.651506679 0.792213259 0.962045680 1.779759952 8.203809852 1.271725461 1.999761479 0.475468762 3.426845920 1.701503836 0.935756031 1.993549333 0.711080824 1.029435642 1.041748413 0.886017632 0.168301695
0.904657665 1.124437477 1.536175321 1.218789089 1.714677851 1.286024295 2.003331641 1.080099290 0.712081164 1.931030320 0.165084742 0.158197587 1.317855917 0.775292139 0.580353347 1.489242827 1.225270345 1.284219605 1.877916526 1.409662677 1.189023026 1.344354991 0.017032782 3.847660303 1.858073839 0.677321620 1.412233283 0.426356786 0.947672816 0.978165219 0.972120177 0.509190577
1.934652326 1.633256027 0.980662146 1.558444768 1.328063922 1.765043589 1.204954767 0.939055560 0.643820793 1.011974290 0.450914694 0.622996024 1.210800770 1.345631255 1.196367810 1.511645656 0.999241035 2.103813792 0.677261756 8.556649545 1.387133247 1.046333756 0.183797120 0.890584629 1.820142227 2.557452969 1.145696223 1.477968655 0.949284640 1.023713451 1.112240809 0.659105211
0.521306763 0.552608012 0.823919423 1.461710807 1.321807624 1.049960380 1.674865630 0.942326698 0.840246867 1.799736095 0.213643713 2.131871593 1.674090530 1.865203119 0.965591817 1.910146307 1.368782295 2.827106884 1.618393508 7.883541288 1.827487287 0.765177813 1.795324819 4.468094013 1.635293740 0.298595014 1.240281772 0.193996062 0.909100261 0.929889059 0.778992899 0.726044660
1.088969634 0.995561834 1.293706411 1.888401361 0.664059850 0.916689764 0.767848693 1.033574868 1.635512145 0.727200699 0.857222150 0.571053028 1.843189859 0.961229184 1.841161008 2.279444132 0.518130911 1.094172495 0.773525552 6.144024168 0.864391286 1.573620526 0.940147737 3.786684196 0.929223553 0.520517877 0.601602812 1.294513004 0.934184911 1.007054533 0.782632991 0.075045679
0.603331838 1.208745360 1.230204696 1.641344407 0.541978580 1.628807471 3.091270301 0.877800097 1.059676138 1.194868841 1.356849745 2.450475554 0.784499632 0.492187040 0.917255686 2.073088610 1.198100693 0.932675310 0.886095545 8.145203423 0.917313526 0.851592148 0.024481012 4.480903435 1.184692677 0.501329945 1.649619177 0.884606038 0.955253206 1.093050087 0.905315906 0.714777336
1.604221921 0.904338916 0.896758940 1.600970132 0.734897587 1.017203752 2.389614881 1.048084966 1.468620422 1.395981518 1.631368107 2.167720918 1.455983016 0.104391339 1.097743083 0.751105464 0.636684535 2.395030892 1.976987622 2.459518722 0.678050397 0.507036778 1.802109049 1.114692027 1.263163503 1.881968924 1.784715302 1.895056317 1.046033946 1.020957275 1.042108270 0.497968005
1.387309806 0.742311498 1.480603978 1.025858734 1.738504487 1.399576753 1.419263608 1.059357746 1.616648690 0.836489478 2.012131579 0.579399885 1.685763967 1.606115550 0.994399524 0.617946087 0.822045091 2.009090153 1.952266111 1.789875000 1.619148748 1.964448057 0.122568753 3.558390545 0.863059096 2.036591577 0.557359681 0.043999292 1.024592843 0.997705135 0.842866106 0.817190653
1.161847307 0.689124150 1.072883139 0.835441340 1.943386220 1.259025430 1.118454570 0.824927875 1.428665408 1.677677426 0.142901062 1.929622073 0.517207433 1.387291649 0.769756994 1.234240414 0.621534097 1.205643727 1.647771178 1.573117524 1.314434543 0.640445662 1.296475960 4.845397627 1.440754130 2.392772958 1.627415366 0.926003430 1.036707695 1.090559352 0.884222916 0.569283904
1.709879877 1.999608852 0.669515535 0.847845406 0.901870534 0.739518065 3.196953055 0.914929724 1.288858769 1.240626417 0.217547471 1.746111215 1.002729867 1.141010895 0.908063648 1.183127365 0.579290226 2.245422998 1.222995144 2.571948684 0.843126130 0.923608426 0.318523610 3.880768653 0.664699372 1.822988020 1.209932423 0.284458081 1.097535633 0.979614845 0.740622404 0.859275769
0.836175010 0.630433423 1.986442394 1.829740376 1.535514149 1.657863964 1.993896051 0.884213904 0.785600627 1.789064816 2.305898476 0.086239417 1.166698459 0.863448106 1.805530133 2.308432390 1.222441607 2.701493432 1.897355134 6.402370566 1.503137181 1.661990825 0.493429309 1.299156001 0.896580023 1.350507454 0.963276768 0.514413437 1.009574682 0.956736133 0.828123204 0.164455980
1.445047639 1.240788663 1.352742032 1.238060551 0.807006390 1.456675940 0.978465266 0.974867678 1.013910586 0.818947900 1.142371837 1.656548965 1.483200076 0.089318830 1.943771531 2.337674861 0.678003429 2.883466875 1.375157006 2.658564527 1.755048519 0.875569408 0.178669731 2.407488798 1.563844798 1.329582728 1.468594272 0.356960728 0.925695983 0.970869018 1.086687727 0.212310214
1.919703563 0.862334486 0.526028996 1.348985710 1.837567559 1.809525581 0.196988439 1.057395459 1.855921128 1.618649726 2.299810616 1.157884937 0.905504611 0.624478774 1.589190922 0.569386516 0.682218458 0.865158622 1.987623014 8.493535978 1.573013130 1.125905715 1.461530000 2.141178694 1.123402358 0.634678680 1.687162604 1.624537642 0.907727019 0.910839347 0.802860381 0.325610695
0.896697553 0.830428260 1.183293382 1.180972110 0.757736570 0.517361542 2.522911709 0.830951763 1.359340308 1.616398430 1.451959438 1.420295431 1.094154371 0.264497972 0.995192770 1.479303878 1.394986485 0.552657286 1.397471612 9.160301500 0.644686375 1.838421740 1.098651267 2.330616743 1.282071429 1.987534939 0.797768591 0.380498897 0.961711641 0.933831331 0.906762219 0.677547184
0.562122723 0.635460746 1.761509674 1.664838011 1.804012420 0.892939294 1.382391285 0.874556318 1.878290812 1.167384043 0.245645536 2.388624166 1.243346231 0.901942687 1.210713458 1.500215476 0.944302748 2.014076355 1.144846213 2.120286252 1.699515076 1.674666302 1.016897459 4.319208405 1.403252971 0.081431167 1.677358570 1.484867934 1.055467671 0.976910461 1.011850956 0.369535834
0.748645735 1.663609452 1.260181291 0.882858629 1.177373515 0.816656210 2.429180188 1.073240330 1.598754159 1.732476123 2.554995070 0.515197241 0.522946955 1.522491059 1.545066494 0.647344274 0.787264792 2.208968243 1.528674654 9.410633369 1.745654930 1.157881848 1.252936841 4.174641900 0.692489462 2.287912289 1.573076281 1.763373628 1.017984063 1.001115260 1.026540867 0.731277638
1.525982388 1.875388964 1.803054012 0.868810540 1.683907524 0.958566442 2.589915156 0.762396453 1.915349530 0.927613669 0.261949657 0.256027143 0.945879115 0.474440251 0.669888352 2.455823104 1.183229171 1.003247357 1.585491840 9.552838829 0.618594091 1.320202632 0.204234307 3.517280213 0.787883086 1.843809607 1.461400976 1.098560051 1.025342563 0.999993799 0.797826534 0.290972397
0.932408020 1.085531567 1.967147394 1.924256311 0.824628527 1.984661170 0.680984039 0.954269333 1.816249772 1.259106714 2.626216699 1.466358150 1.071755799 0.982057616 1.494756614 0.973202394 1.100377910 2.618064019 1.711159175 8.372463135 1.558915810 0.579536385 0.520914522 3.180315982 1.337338515 1.667973618 1.725548243 0.955212904 0.973750202 1.097793056 0.916975609 0.636399913
1.354461399 1.556780665 1.055278810 0.792097417 1.812929595 1.224274615 2.978434043 0.869117010 1.262431062 0.999703348 2.400543941 1.478557881 1.090210628 1.756190290 1.043911953 1.577941724 1.229460051 2.896925991 1.103982702 8.169520739 1.259877032 0.625024109 1.548091164 2.589757932 1.527933757 2.343337012 1.936795589 0.757514562 0.944169018 1.072558029 0.889492158 0.221803897
0.941803681 1.937770915 1.851850268 1.205340729 0.607531015 1.038756853 1.172127863 0.790175224 1.741461872 1.100455705 1.311678976 0.425310547 0.934363030 1.882506637 1.288048421 1.568376241 1.023069783 0.574165445 0.607959262 9.097629904 0.835646854 1.486242067 1.537448776 0.030285831 1.584770314 2.515141203 0.788670163 0.672633091 1.069177563 0.931169669 0.697480935 0.187260463
1.732952149 1.162438625 1.302266370 1.139291796 1.791616304 0.842552888 0.354665568 1.040635263 0.669957088 1.651556770 0.905343078 1.007002337 1.805921936 1.647324757 1.403107955 1.637454917 1.275137025 2.160852446 1.197038887 8.257068351 0.584830473 0.583254830 0.377404300 1.930936017 0.746333093 1.874174900 1.010906125 0.452679431 1.048594441 1.049339947 0.776444125 0.767768811
1.974522190 1.708386837 1.038464876 1.117796533 0.675400659 1.473151720 0.078058460 1.069143792 1.067703876 0.987424486 1.472372164 0.338001739 0.913360429 0.613428795 1.414716900 0.606299486 0.802352150 0.451065183 1.773919050 9.863754268 0.907607326 1.212006483 0.608832390 1.643479002 1.594149439 0.697548661 0.541726624 0.837919416 1.066805803 0.952944375 1.101751959 0.933938245
1.290422290 0.855726661 1.604462910 0.774937848 1.036082570 1.731516198 2.243311392 1.066762669 1.137286174 1.488844939 0.442286719 1.615822514 1.308059615 0.312851836 1.329030902 2.262968892 0.646853390 0.429425281 1.078936827 9.365995776 1.531522605 0.975017003 1.281662774 0.012051742 1.727090268 1.202322441 0.552074688 1.108543325 0.981846327 1.042521243 0.955234298 0.546984397
1.764975859 1.696455140 0.774979673 1.301374996 0.819800444 1.816501051 1.139089128 0.910553323 1.137666767 1.368468211 2.099399678 2.436219907 1.996739253 0.070242416 1.320728654 0.985334977 0.705104471 1.178891622 1.842199992 7.715301775 0.712997716 1.751044401 0.193852937 2.507938320 0.685839406 2.360537722 1.054787043 0.773112718 0.936621693 0.902920162 0.737364686 0.307298000
0.556818234 0.602628755 1.392773897 0.617202800 0.624967559 1.725962611 1.157957852 0.792858091 1.700301458 1.002672039 0.979485364 0.972027969 1.281978750 0.504422084 1.011384326 1.964984374 1.145338164 1.589113130 0.594078916 2.605360572 1.716695307 1.243851875 1.247673623 2.243357061 1.298167519 2.527747499 1.220283408 1.419362962 1.095379629 1.064870383 0.710621608 0.489666686
1.179029011 0.851747707 1.309050787 0.742625061 1.351733660 1.851591647 1.261286210 1.012435783 1.297294825 1.211900712 0.121665827 1.173711979 0.836132579 0.335766164 1.443558545 0.682911508 1.389778411 0.331792763 1.681907773 0.840673273 1.918371524 1.754960514 1.977680969 4.546198003 1.480791756 2.420575508 1.086414309 0.073135338 1.012362441 0.950822657 0.963066998 0.109984502
1.806579974 0.731444976 1.382810115 1.449453688 1.274101331 1.845066847 1.547014224 0.989843985 0.937094019 1.351494174 2.501929551 0.334057792 1.841521020 0.153911563 1.610726877 1.023179779 0.631178230 2.305635201 0.899911727 7.940771631 0.870454114 0.615838093 1.880970897 3.772539311 1.697046997 2.294920796 1.572493781 0.063924451 0.937017506 1.039085979 0.874621439 0.806799149
1.038234839 1.825095029 0.842457005 1.044785237 0.686775995 1.502787929 0.135539417 0.808329674 0.759490240 1.440680197 0.767561154 0.901206112 0.797616216 0.886749133 1.758196837 0.815263880 0.880406512 2.403615729 0.639244882 2.837905502 0.641603670 0.868881381 0.828046412 4.113114801 0.858668396 1.375878540 1.290102690 1.912820405 1.072033001 0.975800810 1.138786029 0.586887515
1.645679043 1.097678344 1.502545417 0.842019937 1.809393289 0.809883183 0.671395010 1.092513696 1.866813434 0.523189929 2.517176125 0.009078941 1.265706800 0.351385300 1.464898745 2.067802081 1.140147205 2.114871960 1.965769553 4.487476107 1.286008917 1.404406440 0.338343714 4.596946697 1.751207168 0.017176827 0.725731413 1.520193972 1.007663595 1.037939393 1.017989923 0.744581237
0.766718189 1.204677810 1.005202494 1.235252470 1.028771759 1.495636267 0.587390056 1.103039918 0.560938674 1.464746422 2.866356624 1.867298633 0.731561911 1.786038346 1.991485931 1.755600850 1.189419230 1.317368141 0.893987935 9.505548555 0.719389164 0.983271551 1.409804835 4.326748095 1.830712011 0.361726717 0.635055333 1.845543705 0.975821827 1.022028167 0.894909222 0.032940216
0.860201895 1.141440364 0.507930129 1.938132081 1.067382713 1.158523374 3.062923137 0.849475598 0.627692939 0.575410286 1.667800527 2.075827249 1.044289310 1.492108138 1.775103823 2.472532589 1.128794805 1.809654760 1.740815146 0.950967329 0.757174594 1.033204384 1.085283873 3.130347557 0.626821901 2.439886632 0.926543490 1.694217572 0.923260659 1.033154313 0.772711855 0.001347432
1.873069792 1.612693274 0.759417451 1.931153329 0.689800104 0.858730381 2.948043957 0.920439051 1.659900223 0.979675650 2.024981834 0.480731248 1.251259423 1.192730511 1.184557037 1.831648970 0.779242452 2.317874778 1.295732902 4.839277104 0.581369973 1.816554938 1.727090392 1.449199668 1.079993504 0.770027172 1.872055286 0.393468305 0.997422427 1.054937209 0.827339020 0.184176161
1.147768284 0.721709369 0.635399176 1.835306209 1.261254944 1.227652151 1.635963928 1.014845372 1.380530024 1.316902777 0.609403182 1.366452429 0.958024975 0.585694231 1.694386910 2.243416928 1.120836543 2.052381419 0.579710519 1.671025962 1.406448515 1.771832347 0.304576589 0.094243341 1.842914632 1.076071343 0.899529055 0.825063025 1.011604706 1.052920758 0.757420311 0.988972767
1.577252641 1.965944070 1.888204280 0.986696228 1.127441478 1.409835973 3.180498969 0.810745648 0.621450060 1.246567665 2.268640231 0.263948775 1.397556746 1.873982591 1.731459635 1.315454063 0.546128036 2.484977347 0.910243457 8.798161042 1.114502454 0.837586506 1.186057518 0.542246540 0.533068172 1.590233569 1.929399675 1.510649148 1.022741343 0.922590207 0.867120221 0.013695912
1.791344841 1.399307974 1.372274445 1.761841927 0.559269061 1.098034511 0.622180480 1.076917313 0.689429853 0.845606286 1.736039147 2.091295567 1.029651685 1.300455220 0.574153268 1.599026244 0.932067966 2.083318930 0.975461936 0.498049401 1.279573875 0.684343148 0.859900672 2.178101859 0.667147136 0.234429647 0.624472356 1.683146517 0.916953166 1.084811903 0.799390298 0.344351736
1.667856795 0.653304369 1.940998285 0.604231650 1.862982865 0.981797813 1.958450027 1.021992611 1.900067148 1.819919213 1.439486363 1.278922165 1.053663829 1.741832337 0.646208652 1.871632914 1.161739177 1.766150244 1.320765531 6.502591880 1.975913127 1.765413130 1.689900367 0.573259934 0.765201953 1.485446773 1.299475347 1.997832326 0.969321389 1.013367564 1.023839751 0.264002489
1.442856798 0.804874899 1.882743957 1.482847605 1.376992116 0.871073021 2.687154362 0.895330498 1.169216512 1.115571251 1.296783891 1.014545918 1.736916495 0.370203677 0.877405430 1.278496205 0.815075032 0.601781072 0.848660071 1.034682701 0.708806226 1.293314455 0.030469604 4.254858927 1.416555112 1.460996208 0.618519666 0.535118413 1.045444503 1.069614967 0.795701086 0.157576060
1.116230087 0.916568530 0.554537638 1.332176150 0.652519363 0.697376737 1.480021685 1.085152320 1.267558242 1.077039327 0.189474056 2.332509276 1.355204230 1.727830663 0.712682572 1.783797589 0.842179843 0.801067451 1.077280828 8.084028923 0.745899247 1.894861751 1.703347592 1.199866126 1.156860531 1.431971533 0.517490714 0.106442124 1.053402924 1.081495766 1.028844241 0.205723213
1.364526761 1.419635955 0.791813936 0.895916599 0.614039046 1.901347482 2.619246806 0.896157678 0.536856492 1.374233017 2.371808017 1.897257420 1.594216487 0.759351627 0.516447616 2.016580925 0.845397210 1.258789934 1.205679992 3.122473919 0.633478321 1.176243455 1.854296868 3.379342025 0.519297157 0.961029056 0.689577512 1.541658508 0.958191882 0.909114242 1.124218717 0.958560300
1.517546659 1.509136121 1.727770092 0.918889335 1.965422185 0.538918926 1.269353712 1.071361294 1.479501616 0.972075873 0.735174881 0.922708370 1.854026041 1.441407093 1.417642138 0.510151083 1.193619748 2.924461262 0.661785640 5.048458003 1.075944378 1.932139806 0.914220767 2.389253134 1.795012641 1.725863078 1.660430969 1.323976444 1.026416550 0.958595858 1.038750391 0.920220660
1.696388761 1.721039036 1.584362841 1.223604534 1.896288180 1.906354192 0.486440863 0.796552795 1.500668864 0.644357588 2.046708426 1.552944062 1.315637168 0.609968744 1.377853713 0.764303481 1.008139187 2.796628152 1.430624211 2.239304303 0.728029516 0.901337436 0.433585307 0.637032617 1.868432300 1.093022007 0.697284842 0.589765383 1.078752404 0.990166915 0.730076632 0.904008011
0.642553754 1.924855780 1.013247896 1.259800450 1.217840313 1.108332442 2.472032599 0.755228879 1.774358390 1.896994080 1.027119876 0.550255437 1.336023189 1.159076507 1.639005277 0.802208946 0.850465660 0.481577418 1.760788953 4.100649049 1.878751458 0.529054951 0.569214416 1.598741689 1.677829422 0.328475071 0.574347477 1.351255380 1.052317894 0.921989252 0.793637623 0.747873221
1.062135886 0.788802048 1.823966823 1.855799209 1.620021688 1.841319595 1.221011924 1.090032767 1.966140106 1.876313360 1.876325943 2.230111367 1.223257283 1.897058450 1.558631320 0.868050335 0.748208780 0.818882803 1.178255555 4.955985579 0.502390348 1.714221422 0.253541723 0.759802018 0.612656295 0.310020376 0.735514110 1.119046748 0.935428355 1.006760457 1.070924807 0.381635513
1.544375657 1.679971783 1.819487468 0.939298822 1.288803951 0.554813953 1.355139256 1.095198797 1.495068488 1.494169352 3.031622566 2.271771152 1.777936377 0.894477424 0.795542583 1.735760822 0.892996821 1.330321009 1.944274671 6.716082437 0.593015845 0.774181746 1.175742569 2.161562113 1.943303349 0.415485244 1.117250486 0.379028015 0.988577785 1.068668371 0.880557625 0.542973813
1.188844871 0.780119607 0.571346988 1.034787385 1.609084181 1.783565845 2.320157235 0.974359550 1.734514515 0.592426922 1.885747473 0.816007816 1.868363393 1.987524159 0.933873260 2.298234487 1.218249891 1.728019809 1.089204335 6.272858929 1.042379582 0.520489171 0.104819806 2.917875767 0.528276226 0.398523820 1.822107509 1.661222922 1.015506824 1.010821250 1.049548982 0.201540638
1.885191074 0.984767291 0.845708533 1.215603509 0.636449648 1.321825736 0.317950085 0.770902489 1.046125490 1.562945015 2.976232700 0.860602884 1.540086642 1.405884543 1.028909741 1.170666644 0.501789971 2.123901603 1.419109511 2.384188301 1.069790452 1.960805973 1.432388356 4.223565726 1.933494495 0.755288960 0.565555649 0.606033192 1.089628780 0.993954729 0.823501064 0.990986862
0.721651665 1.108394125 0.812187281 0.808091765 0.784615326 1.953628643 2.569790609 0.860052826 0.580306995 0.778587204 3.057617288 1.532858802 0.558184623 1.533391970 0.549657681 0.597953358 0.601497530 2.507680281 1.812478633 7.637473846 1.228558826 1.632139433 1.197293197 0.151700196 1.174799960 1.010033353 1.845482530 0.768467025 0.987691905 1.018573720 1.034665401 0.059977002
1.590326632 1.786692408 1.829896731 1.592279225 0.703452981 1.919473552 1.628038370 0.997961593 0.774000148 0.756105034 0.924953337 1.817510920 1.391318540 1.434591583 1.554112147 2.145040233 1.307882859 1.576386613 1.961749460 5.690921420 0.962522748 1.010856690 0.060999829 1.024693233 1.194236256 1.645802979 1.886567666 1.906021842 1.080635104 1.065227247 1.067627964 0.070920111
0.711863474 1.865198313 1.809803425 1.184783600 1.158913064 1.673152274 1.655242239 0.814846423 1.803075340 1.665391556 2.942956290 0.192946081 1.681683774 1.369135977 1.370134348 1.811029931 0.573404991 0.358799601 0.564276741 1.068351292 1.384581681 0.749318438 1.234737139 2.817668257 0.986101359 2.163164712 0.773392974 1.776307648 0.912064677 1.017829085 1.088647671 0.096900868
1.277047510 1.049055824 0.656110007 1.753482543 0.699360431 1.253088357 2.354089991 1.036686218 0.506815606 0.539318290 0.656765170 0.141646807 0.722820150 0.695998247 1.654143267 1.133861722 0.885948650 0.371617650 0.744731789 2.333710770 1.928365693 1.784961943 1.617645677 4.011861075 1.249726660 0.585066868 1.640601278 1.145399320 0.942928269 1.032911461 1.019911271 0.886624462
0.585404791 0.626356761 1.148706764 1.725441855 0.723216450 1.278916378 0.973634028 1.062394472 0.966787500 1.633814213 3.231745878 1.380323341 1.450385648 0.715996828 1.999111740 0.747767301 0.715816238 1.638016917 1.052614481 9.648763520 1.724768028 0.654638000 0.234316542 0.290427387 1.067880486 1.258485062 1.163114123 0.992161586 0.903552268 0.918149237 0.696132760 0.363975892
1.271022002 1.154979156 1.770936816 1.873878252 1.771925571 0.992799004 0.254055397 0.957265450 1.838452732 1.276163724 2.958195382 0.722124482 0.785431360 0.191458786 0.963439030 1.701499908 1.410367811 2.942195849 1.889646756 0.139170381 1.735153107 0.779049402 0.446489305 3.584161426 0.508982455 0.848462681 1.763807485 1.214991461 1.057587813 0.981361508 0.742194723 0.060479503
1.835008617 0.820566424 1.089343958 1.843517855 1.832103983 1.713554559 0.571383720 0.941320677 1.848497410 1.479150126 0.013412424 0.122312425 0.869457400 0.592842803 1.338455970 1.768524719 1.356014135 1.992949489 1.813972491 5.102828080 1.257035965 1.555316660 1.486717232 4.624410080 0.599611455 0.625010226 1.307014187 1.957109414 0.902285046 1.048028897 1.075729568 0.736306959
0.631282054 0.776578174 0.676398834 0.893512081 0.668525741 1.352807726 0.149365646 0.786222926 1.729473684 1.670634584 2.614096834 2.289014567 1.754153660 0.541779719 1.433170352 2.401075263 1.062776459 0.880928702 1.008870697 6.006647605 0.625594037 0.911841466 1.063144313 0.259410802 0.502608833 0.211556002 1.270547759 0.435743175 0.993173378 0.927915991 1.093848938 0.608615128
1.003124582 0.701981261 1.684041350 0.906956074 1.871702810 1.069789294 0.795194424 0.862189662 1.549246476 0.548112540 1.037551030 1.643913077 1.740790155 1.992800875 0.530235415 0.871751461 0.549210798 2.772224630 0.604376035 6.567412386 0.686546336 1.820983142 0.074597702 2.710076461 1.000972352 0.218892943 1.068695187 0.413953144 0.914249900 0.947422341 0.733988568 0.236199987
1.867559063 0.535453734 1.692663968 1.662107557 0.930444897 1.438289241 1.849894929 1.004797436 1.319335050 1.432355009 0.043557319 0.383704511 1.101504256 0.176755166 0.561396732 0.533756342 1.424857114 0.589814795 0.720955943 0.288044307 1.347776653 1.051703581 1.330908222 2.084690120 0.644405824 0.245381655 1.589249255 1.822828907 1.092232504 0.953444883 1.000488425 0.266976659
1.199950232 0.576408879 0.910230888 0.761842174 1.732635271 1.966018969 2.169592409 0.983793617 0.963708245 1.536468400 2.641780834 0.669544478 1.941666135 0.644212799 0.636923062 0.551298131 1.366740250 1.413176663 0.516583652 3.413863384 1.969806148 0.786334665 0.352953050 1.661562763 1.347404973 1.371259330 1.920835806 1.045914470 0.939998908 0.907690780 1.054446929 0.651504207
0.578555840 0.934798116 1.732825980 1.481866009 1.918445317 0.826791866 0.271421638 0.750507859 1.694159476 0.737601932 2.479140916 0.503709385 1.797939976 1.242062034 1.821954419 1.683533200 0.616984808 1.873658339 1.098564510 8.648193622 0.945691486 1.896839575 0.216516972 2.488564587 0.634779642 2.606995675 0.780341993 0.985590602 0.956518762 1.094461115 1.004219711 0.428505482
1.401001952 1.905438548 1.634881181 0.997010801 1.961863870 1.019510969 1.436661328 0.842022164 1.388568208 1.943689403 0.385835474 0.210413380 1.188316660 0.346406386 0.502100829 1.862198355 0.604875036 2.630311236 0.785406116 7.820796788 1.150669533 1.903019183 1.913159819 3.733716833 1.647286667 1.101115230 0.885064323 1.124018018 1.098866833 0.971050960 0.859075311 0.113702533
0.998575433 0.662437787 0.504083013 1.946112292 1.704260279 0.510490861 0.810204990 1.034869820 1.980457741 0.607762267 0.758624955 1.058007466 0.743622579 1.761503100 1.091002081 1.802862090 0.536177610 0.563685721 0.699739590 4.896863589 0.888830576 0.604615870 0.283349227 4.062655739 1.145758135 1.680941485 0.755255748 1.086329600 1.074700844 0.906876239 0.981753824 0.834921404
1.832860599 1.779673136 0.619793122 1.803441936 1.015192917 1.132254455 1.604829258 0.933795033 1.196789632 1.855383830 1.590987711 0.367120685 0.716743436 1.089237924 0.838209487 2.364097612 1.210855163 0.771132090 0.667937336 8.866216385 0.528525982 0.591013485 1.049348884 1.705947481 0.806129166 2.587756833 1.990484737 1.655060299 1.077132069 0.960357893 1.031030272 0.401106605
1.262364894 1.448498238 1.920037006 1.129599480 1.988590328 1.336766382 2.550408046 0.867457943 1.089950201 0.943787180 2.186806979 1.102869999 0.536841028 0.878724287 1.580000817 0.790689918 1.047989486 0.663366563 0.651874858 6.798300691 1.366994457 1.594083056 1.341983287 0.621646628 1.978469167 0.828287416 0.513144892 0.096814714 0.901695445 0.951918212 0.839781204 0.927713244
0.797943314 1.428227878 0.740099871 1.528372232 0.725403433 0.632216109 1.779559578 1.108918569 1.671750413 1.018899604 3.157607299 2.123547724 0.953092020 0.016709779 1.161683879 1.954346585 0.984500972 1.017034520 0.626750362 0.510863347 0.954162587 1.356475998 0.974399444 3.653267699 1.917643254 2.076790902 1.707757149 0.695861894 0.922216713 0.974194175 1.078587977 0.246139895
0.981750703 1.745663905 0.580566553 0.756863741 1.663884351 0.552167717 1.197362671 0.768235519 1.998436147 1.751107518 1.803763213 2.370280198 0.984878014 0.431610868 1.518464589 1.040001647 0.554452696 1.550299038 1.259307323 9.141830046 1.445321386 1.705452216 1.508688965 2.556217411 0.778185867 0.010495797 0.677507519 1.560447350 0.908274737 0.967288095 0.819053841 0.067173885
1.915474148 0.588695755 0.727522731 1.246709825 1.442832484 1.521505815 0.020795157 0.968262390 0.987265886 0.617855917 2.913661983 0.214045779 1.914641713 1.480807076 1.426749605 1.532843126 0.776327077 1.711866345 1.702267041 0.047165151 0.989988358 0.739034095 0.117097827 3.548709829 1.648447508 2.449642779 1.352306978 1.731547423 1.006310035 0.959005313 0.725601073 0.385245840
1.325284755 1.303026902 1.654582531 1.065908429 0.970565740 1.755915747 0.636509083 1.017954723 0.686997596 1.227396672 1.992691303 1.837038430 1.715816303 0.451448772 1.059781064 0.772221181 1.243428675 2.236077399 1.903498240 0.943646122 0.602472881 1.310471338 1.203144612 4.897248977 1.501778453 0.166907950 0.944614227 1.570942081 1.041267816 0.905850837 0.958891036 0.015972610
1.174888703 1.324610719 0.531579368 0.961674393 1.670603110 0.940328302 2.408189502 0.979918933 1.625209651 1.913766509 0.690796421 0.181600381 1.905936592 1.063804850 0.672885713 2.411921895 0.511788540 0.642600988 1.426582429 5.634795248 0.752598704 1.570540023 0.530239243 0.499476005 1.384730440 2.206572921 0.712040648 1.054796624 0.930634646 0.915806806 1.115521560 0.798492377
1.661752402 0.518292536 1.330122088 0.735418576 0.548320134 1.358093660 2.152134952 0.774524389 1.827351091 0.940380046 0.182398501 1.680650157 0.563348232 1.713582878 0.852363242 0.674584442 1.290686700 1.385280127 1.751989391 7.256344798 1.420035032 0.557482533 1.655875569 4.708025720 0.870257523 2.040047531 0.912506897 0.664498683 0.900724361 0.942321927 0.702470768 0.820642132
1.945503659 0.551334817 1.904050912 1.877806010 1.383136407 1.040023343 0.692592018 0.755833244 0.517538780 1.156900982 2.418585151 0.832219350 1.351653118 1.278320307 0.615639738 2.111607607 1.409132234 1.978207114 1.516767339 6.686979658 0.970606612 1.728526170 1.169953866 1.474216047 1.448599589 0.647248016 1.791561481 1.427210330 0.984630884 1.043917330 0.811414260 0.719790665
1.142594124 1.690862352 1.999983463 1.539340838 0.583427060 0.925722220 0.034900519 0.969236736 0.544360255 1.921621700 0.936381479 2.154335558 1.628473374 0.563286595 1.256040683 1.344843017 0.797589012 2.782288031 0.538746332 3.770163301 1.793596516 1.795266027 0.263015159 0.337622286 1.668300313 1.962620956 0.751818710 0.326133824 1.034032432 1.098640124 1.120435241 0.882203627
1.209074933 1.439013189 0.516275521 1.860334369 1.697584501 0.531260959 0.404531523 1.053349020 0.873554217 0.963612561 3.015995511 0.880854893 1.962476564 1.955545201 1.361963027 1.113010902 0.643041951 0.470720534 1.641953339 6.626374046 1.660588395 1.883505328 0.042937470 1.685739236 1.431134219 2.638566550 1.546829420 0.128359479 1.038140292 0.987751188 0.990215104 0.762383967
